,imagename,accuracy,F1,jaccard,preceision,recall
0,mask\faceMask1_ttt_100_0_1.jpg,0.88812255859375,0.879984285994893,0.7856892318484742,0.8530895934494906,0.9086299563938749
1,mask\faceMask1_ttt_117_1_2.jpg,0.8130035400390625,0.7966616336756873,0.6620429099332634,0.6639838477707711,0.9956040310206112
2,mask\faceMask1_ttt_136_1_2.jpg,0.8492889404296875,0.7522512353575639,0.6028867803152139,0.6437556347400507,0.9047303004706166
3,mask\faceMask1_ttt_160_0_1.jpg,0.8314056396484375,0.8338721075343187,0.7150777482658139,0.715133072003301,0.9998918256229041
4,mask\faceMask1_ttt_173_0_1.jpg,0.9150238037109375,0.9100046864142468,0.8348702742772424,0.9268854725614775,0.893727780599289
5,mask\faceMask1_ttt_175_0_1.jpg,0.8238677978515625,0.8188566137815231,0.6932745197034518,0.6938829787234042,0.9987367453967768
6,mask\faceMask1_ttt_181_0_1.jpg,0.9125518798828125,0.9018143192448046,0.8211856474258971,0.8548182792555783,0.9542784626540972
7,mask\faceMask1_ttt_184_0_1.jpg,0.8194122314453125,0.8267381088321841,0.7046492475855357,0.7122928281324891,0.984999651154678
8,mask\faceMask1_ttt_196_1_2.jpg,0.7935943603515625,0.6878360602773866,0.5241997889553289,0.8160214641625144,0.5944555245313123
9,mask\faceMask1_ttt_212_0_1.jpg,0.8500518798828125,0.8390467611170256,0.7227222708162863,0.7263086258719447,0.9932141610764279
10,mask\faceMask1_ttt_214_0_1.jpg,0.868927001953125,0.8597001273968575,0.7539246018104733,0.8055462030546968,0.9216599544738224
11,mask\faceMask1_ttt_226_1_2.jpg,0.844482421875,0.7939511563965713,0.6583076304143758,0.7980167438836057,0.7899267841338804
12,mask\faceMask1_ttt_236_1_2.jpg,0.8943023681640625,0.887863629741149,0.7983406113537118,0.8431878977954064,0.9375384615384615
13,mask\faceMask1_ttt_6302_0_1.jpg,0.77008056640625,0.7291973688940009,0.5738085136472918,0.5760733757383008,0.9931949476157838
14,mask\faceMask1_ttt_6342_0_1.jpg,0.8693695068359375,0.8685451055662189,0.767635643134381,0.7707317073170732,0.994794231445656
15,mask\faceMask1_ttt_6371_1_2.jpg,0.8388824462890625,0.79756130293909,0.6632864568385471,0.6658130601792573,0.9943113915579138
16,mask\faceMask1_ttt_6373_1_2.jpg,0.7677459716796875,0.6985642142786415,0.5367642583236959,0.6788422308610138,0.7194664273476381
17,mask\faceMask1_ttt_6375_0_1.jpg,0.869598388671875,0.8394695318957096,0.723349842996342,0.7630186102100052,0.9329464322992777
18,mask\faceMask1_ttt_6379_0_1.jpg,0.91912841796875,0.9075785582255083,0.8307952622673435,0.8327093533006944,0.9972408507376892
19,mask\faceMask1_ttt_6391_0_1.jpg,0.767425537109375,0.7537641357027464,0.6048326462886625,0.605680608562453,0.9976906299448317
20,mask\faceMask1_ttt_6446_0_1.jpg,0.85723876953125,0.8380418224622628,0.7212323461057148,0.8012313395782993,0.8783975033566789
21,mask\faceMask1_ttt_6501_0_1.jpg,0.926300048828125,0.9190249463519313,0.8501814572412296,0.8594857322044528,0.9874270480582175
22,mask\faceMask1_ttt_6513_1_2.jpg,0.9111175537109375,0.8959394036836559,0.8114947736319214,0.8684629770727991,0.9252112312290153
23,mask\faceMask1_ttt_6514_0_1.jpg,0.82147216796875,0.7895380630306518,0.6522617844617488,0.6563584160784783,0.9905217548293915
24,mask\faceMask1_ttt_6567_0_1.jpg,0.72467041015625,0.7660755030076748,0.6208447152763186,0.7601430445856595,0.7721012883163039
25,mask\faceMask1_ttt_6591_2_3.jpg,0.8560028076171875,0.8290243681492889,0.7079774724594629,0.7582606966493223,0.9143553672767964
26,mask\faceMask1_ttt_65_0_1.jpg,0.7769927978515625,0.5536450539046515,0.38278643523797456,0.7270393839736905,0.44703097257841784
27,mask\faceMask1_ttt_7392_0_1.jpg,0.8542938232421875,0.8369782330345711,0.7196582702131408,0.9054408451224467,0.778141070408228
28,mask\faceMask1_ttt_7448_0_1.jpg,0.8138275146484375,0.798347244029419,0.6643743294913762,0.8741539686561222,0.7346392505170946
29,mask\faceMask1_ttt_7467_0_1.jpg,0.8382720947265625,0.8363518458474223,0.7187325849852719,0.7282994514359471,0.9820515609703034
30,mask\faceMask1_ttt_7545_0_1.jpg,0.8868865966796875,0.8766617306956392,0.7804076070857279,0.7844042160423986,0.9935135950522307
