,imagename,accuracy,F1,jaccard,preceision,recall
0,mask\faceMask1_ttt_100_0_1.jpg,0.967193603515625,0.9647240270394434,0.9318520396843006,0.9373186673043201,0.9937802116080181
1,mask\faceMask1_ttt_117_1_2.jpg,0.9657440185546875,0.9543392926149652,0.9126663035867113,0.9364173385487348,0.9729606436362128
2,mask\faceMask1_ttt_136_1_2.jpg,0.9600067138671875,0.9247466191966465,0.8600267022696929,0.8821692686935086,0.9716423313623748
3,mask\faceMask1_ttt_160_0_1.jpg,0.9572601318359375,0.9514667405957064,0.9074263806722411,0.9158105403602401,0.9900118991814806
4,mask\faceMask1_ttt_173_0_1.jpg,0.972930908203125,0.9720242225446288,0.9455711349062682,0.96587062805566,0.9782567293042154
5,mask\faceMask1_ttt_175_0_1.jpg,0.964080810546875,0.9564912021292326,0.916610577774629,0.9247346413637826,0.990506450254565
6,mask\faceMask1_ttt_181_0_1.jpg,0.9697418212890625,0.9649429859453725,0.9322607091617134,0.9415559772296015,0.9895213923132705
7,mask\faceMask1_ttt_184_0_1.jpg,0.960235595703125,0.9559410292824779,0.9156006088674418,0.9274653894101437,0.9862206097816228
8,mask\faceMask1_ttt_196_1_2.jpg,0.9720916748046875,0.9645425818583643,0.9315135175615966,0.9382944216044959,0.9923015556441962
9,mask\faceMask1_ttt_212_0_1.jpg,0.9602508544921875,0.9508851976847226,0.9063690604557545,0.925394495412844,0.9778200007755244
10,mask\faceMask1_ttt_214_0_1.jpg,0.970428466796875,0.966293307360512,0.934784803311236,0.9598493486748902,0.9728243740150586
11,mask\faceMask1_ttt_226_1_2.jpg,0.96533203125,0.9558800683548236,0.9154887665525964,0.9239432389819056,0.9901037895244992
12,mask\faceMask1_ttt_236_1_2.jpg,0.957763671875,0.9541402962324795,0.9123023793682477,0.9256461360421756,0.9844444444444445
13,mask\faceMask1_ttt_6302_0_1.jpg,0.9630279541015625,0.9434446700744579,0.8929439314275616,0.9015479323727528,0.9894252423381964
14,mask\faceMask1_ttt_6342_0_1.jpg,0.9559478759765625,0.9513161666750982,0.90715250530649,0.9137054193255807,0.9921561730566303
15,mask\faceMask1_ttt_6371_1_2.jpg,0.9621429443359375,0.9432044502438018,0.8925136469976606,0.9049815498154982,0.9847985085329126
16,mask\faceMask1_ttt_6373_1_2.jpg,0.9649505615234375,0.9545103475591643,0.9129792392786786,0.927562449482314,0.9830708982622175
17,mask\faceMask1_ttt_6375_0_1.jpg,0.9699859619140625,0.960035758548528,0.9231430469268941,0.9350166218141522,0.986430629201286
18,mask\faceMask1_ttt_6379_0_1.jpg,0.9673004150390625,0.9603023173962174,0.9236361044792075,0.9294320137693631,0.9932937344318835
19,mask\faceMask1_ttt_6391_0_1.jpg,0.9649810791015625,0.9519019176359635,0.9082183563287343,0.9333388130856485,0.971218406534662
20,mask\faceMask1_ttt_6446_0_1.jpg,0.9537200927734375,0.9474195170154118,0.9000922326899006,0.9070238332337516,0.9915810864753057
21,mask\faceMask1_ttt_6501_0_1.jpg,0.9711456298828125,0.9667820190770636,0.9356999557958449,0.943398813809181,0.9913538439368831
22,mask\faceMask1_ttt_6513_1_2.jpg,0.9591827392578125,0.9524114497162476,0.9091464864314098,0.9196097292840456,0.987639744677711
23,mask\faceMask1_ttt_6514_0_1.jpg,0.9653472900390625,0.950205012388449,0.9051338819499561,0.9239691271161145,0.9779743636035385
24,mask\faceMask1_ttt_6567_0_1.jpg,0.9086761474609375,0.9213090182363227,0.8540991199629459,0.9271235776660492,0.9155669375702302
25,mask\faceMask1_ttt_6591_2_3.jpg,0.960479736328125,0.9492097109463858,0.9033293520453867,0.9318496842753735,0.9672288386220126
26,mask\faceMask1_ttt_65_0_1.jpg,0.95098876953125,0.9227438907061767,0.8565687237652942,0.9005633802816901,0.9460445847307161
27,mask\faceMask1_ttt_7392_0_1.jpg,0.9748382568359375,0.9737833669851668,0.9489062403172832,0.9754116635347326,0.9721604977461749
28,mask\faceMask1_ttt_7448_0_1.jpg,0.9683685302734375,0.9691852600597565,0.940212845730107,0.9477570718376602,0.9916048181043923
29,mask\faceMask1_ttt_7467_0_1.jpg,0.956817626953125,0.950669362710919,0.9059769427555733,0.9154050152740945,0.9887595634359476
30,mask\faceMask1_ttt_7545_0_1.jpg,0.9732666015625,0.9674288901282767,0.9369126066760289,0.9540204597954021,0.9812195949768073
31,mask\faceMask1_ttt_7574_0_1.jpg,0.952789306640625,0.9464372273388268,0.8983206809293766,0.9239167173663219,0.9700830435091206
32,mask\faceMask1_ttt_7790_0_1.jpg,0.952117919921875,0.9417356752942924,0.8898870096147098,0.9010161301783557,0.9863098942128189
33,mask\faceMask1_ttt_7985_0_1.jpg,0.9655609130859375,0.953485975722853,0.9111067349350138,0.9255421301112267,0.9831697054698457
34,mask\faceMask1_ttt_82_0_1.jpg,0.962371826171875,0.9597085157832822,0.9225380870111513,0.9293987341772152,0.9920618835292528
35,mask\faceMask1_ttt_83_0_1.jpg,0.9571075439453125,0.9493577386635921,0.9035975170616276,0.9088964779744041,0.993589260125198
36,mask\faceMask1_ttt_92_2_3.jpg,0.969970703125,0.9651545734622331,0.9326557848270198,0.9426881571665744,0.9887179859246898
37,mask\faceMask1_ttt_96_2_3.jpg,0.9697113037109375,0.9719723818533528,0.945473024942314,0.9525905014945201,0.9921593496872387
38,mask\faceMsak_caiyilin_0_0_5.jpg,0.9533538818359375,0.9266361083779308,0.8633009882395027,0.8812306006938104,0.9769748494509387
39,mask\faceMsak_chenweiting_1_0_12.jpg,0.971221923828125,0.9628286491387127,0.9283216783216783,0.949246074926162,0.9768055666640006
40,mask\faceMsak_chenweiting_1_0_17.jpg,0.931915283203125,0.8982764909720956,0.8153374994826801,0.9559879658385093,0.8471362229102167
41,mask\faceMsak_chenxiang_0_1_4.jpg,0.9674072265625,0.940925936169036,0.8884420535854181,0.9077859010619563,0.976577300648717
42,mask\faceMsak_chenxuedong_0_0_3.jpg,0.9568939208984375,0.9592169657422511,0.9216300940438872,0.9329663849026931,0.9869875222816399
43,mask\faceMsak_chenyanxi_1_0_13.jpg,0.7490081787109375,0.6806577491312198,0.5159068836634392,0.8416554637987325,0.5713633845050683
44,mask\faceMsak_dengchao_0_0_7.jpg,0.975555419921875,0.967449609882965,0.9369514738872053,0.9594180704441041,0.9756167527251864
45,mask\faceMsak_denglun_0_0_12.jpg,0.9610443115234375,0.9535590198824878,0.9112401348955255,0.9265085368871293,0.9822365462449408
46,mask\faceMsak_dilireba_0_0_2a30011513926397f286f6b6107948f1.jpg,0.87969970703125,0.818516642880162,0.692787281299926,0.6996300960176295,0.9860787576261786
47,mask\faceMsak_duhaitao_1_0_19.jpg,0.9588623046875,0.8804858586754145,0.7864892690266888,0.8483683581069537,0.9151308514559529
48,mask\faceMsak_ganwei_0_0_0.jpg,0.9691009521484375,0.9478079331941545,0.9007936507936508,0.9160978526231877,0.9817919692439129
49,mask\faceMsak_gaoyuanyuan_0_0_7.jpg,0.9550628662109375,0.9345250005558149,0.8770970703614056,0.8935799319727891,0.9794025816673657
50,mask\faceMsak_guanxiaotong_0_0_8.jpg,0.9583282470703125,0.9505137079384637,0.9056942573983908,0.9175762664427651,0.9859038454309664
51,mask\faceMsak_gulinazha_1_0_19.jpg,0.9489898681640625,0.883967928916039,0.7920631958698762,0.831689634903011,0.9432592592592592
52,mask\faceMsak_guofucheng_0_0_0.jpg,0.9569549560546875,0.9289080416320153,0.8672533057267894,0.9787573021773766,0.883890460889166
53,mask\faceMsak_guojingfei_0_0_4.jpg,0.9546661376953125,0.9366132576646541,0.8807832751494723,0.8959549369362014,0.981137135705346
54,mask\faceMsak_guoxiaofeng_0_0_4e2f9179ly3gbdq9xefr3j20zk0zke74.jpg,0.96319580078125,0.9548449902650891,0.9135917460772373,0.9284596060727418,0.9827739026552083
55,mask\faceMsak_hanxue_0_0_0.jpg,0.961273193359375,0.9513532162845971,0.9072198866751965,0.9228051909418807,0.9817239605997072
56,mask\faceMsak_hanxue_0_0_10.jpg,0.97314453125,0.9712004189029977,0.9440132332357807,0.9633813790416829,0.979147419823149
57,mask\faceMsak_hanxue_0_0_5.jpg,0.967742919921875,0.9630561672084165,0.9287447755157071,0.9465150630345918,0.9801856924335669
58,mask\faceMsak_houminghao_0_0_0.jpg,0.9645538330078125,0.958561515546121,0.9204206776061115,0.930880365866334,0.9879394028533608
59,mask\faceMsak_houminghao_0_0_12.jpg,0.9679107666015625,0.9615953541883525,0.9260314445499631,0.9397151729307206,0.9845187345748261
60,mask\faceMsak_houminghao_0_0_14.jpg,0.9551239013671875,0.9419543292478337,0.8902775705118638,0.9087550934917552,0.9776712553261225
61,mask\faceMsak_houminghao_0_0_47.jpg,0.962432861328125,0.9504727419030375,0.9056198727286667,0.9230649005587466,0.9795579881411453
62,mask\faceMsak_huangbo_0_0_2.jpg,0.9652862548828125,0.9535230546078572,0.9111744494768077,0.9207733280725982,0.9886883579054397
63,mask\faceMsak_huangjingyu_1_0_7.jpg,0.9572601318359375,0.9415691428333021,0.8895896566675864,0.9039855798117364,0.9824133728016716
64,mask\faceMsak_huangjingyu_1_0_9.jpg,0.97369384765625,0.9603021092382794,0.9236357193479802,0.9370000898714838,0.9847926702559743
65,mask\faceMsak_huanglei_1_1_7.jpg,0.985565185546875,0.9863555068366698,0.9730783459973249,0.9960673502680027,0.9768312192892241
66,mask\faceMsak_huangtingting_0_0_24.jpg,0.9694061279296875,0.9566327082387039,0.916870517019777,0.9718730772611409,0.9418629413518463
67,mask\faceMsak_huangzongze_1_0_2.jpg,0.9630889892578125,0.9524819769383385,0.9092750253159809,0.9293874108717319,0.9767535554570727
