,imagename,accuracy,F1,jaccard,preceision,recall
0,mask\faceMask1_ttt_100_0_1.jpg,0.852996826171875,0.859783431332596,0.7540527431007633,0.7549392971246006,0.9984450529020046
1,mask\faceMask1_ttt_117_1_2.jpg,0.708648681640625,0.5337923625354039,0.36406328059950044,0.6489936472124919,0.4533239331480944
2,mask\faceMask1_ttt_136_1_2.jpg,0.7625274658203125,0.6332162805495981,0.4632893057902542,0.5195498317670263,0.8105466393145891
3,mask\faceMask1_ttt_160_0_1.jpg,0.865325927734375,0.8420204768382615,0.7271462577673354,0.8360049760085303,0.8481231745573865
4,mask\faceMask1_ttt_173_0_1.jpg,0.8495941162109375,0.854123810510426,0.7453892648654233,0.8000942689993623,0.9159789233113256
5,mask\faceMask1_ttt_175_0_1.jpg,0.820281982421875,0.7768557462771399,0.6351301115241635,0.7690461007539667,0.7848256325843127
6,mask\faceMask1_ttt_181_0_1.jpg,0.8608245849609375,0.8290506981538749,0.7080158780971894,0.8580795344325897,0.8019216823785351
7,mask\faceMask1_ttt_184_0_1.jpg,0.8596649169921875,0.8515104057348596,0.7414176062080018,0.7925821285804454,0.9199051140724203
8,mask\faceMask1_ttt_196_1_2.jpg,0.7508697509765625,0.6736101393359055,0.507852298417483,0.6751893559892598,0.6720382927802154
9,mask\faceMask1_ttt_212_0_1.jpg,0.8592071533203125,0.8437505291856467,0.7297305213825425,0.7489478114478114,0.9660320291597193
10,mask\faceMask1_ttt_214_0_1.jpg,0.8543548583984375,0.832916134227248,0.7136729061675066,0.8326683466330673,0.8331640693398704
11,mask\faceMask1_ttt_226_1_2.jpg,0.791595458984375,0.7244593285990963,0.5679625470534274,0.726628895184136,0.722302679217958
12,mask\faceMask1_ttt_236_1_2.jpg,0.884002685546875,0.8674408872148985,0.7659122401847575,0.8852231475549861,0.8503589743589743
13,mask\faceMask1_ttt_6302_0_1.jpg,0.86627197265625,0.8138803941556234,0.686170593711953,0.7187007726352111,0.9381180847938901
14,mask\faceMask1_ttt_6342_0_1.jpg,0.8680419921875,0.8579780595152073,0.7512798389416163,0.8046947199802846,0.9188181498417165
15,mask\faceMask1_ttt_6371_1_2.jpg,0.822601318359375,0.7722624877571009,0.6290127002361351,0.6542099498855,0.9423012572302691
16,mask\faceMask1_ttt_6373_1_2.jpg,0.72344970703125,0.6341837558533829,0.4643258260920967,0.6276468238114263,0.6408582850615975
17,mask\faceMask1_ttt_6375_0_1.jpg,0.8685760498046875,0.8247502390786823,0.7017659279778393,0.8043737101127163,0.8461859630078076
18,mask\faceMask1_ttt_6379_0_1.jpg,0.9074859619140625,0.8932626797880393,0.8071135430916553,0.8261690764621596,0.9722168997892316
19,mask\faceMask1_ttt_6391_0_1.jpg,0.889190673828125,0.8643884220354808,0.7611655594290601,0.7671959425862698,0.9897788992002737
20,mask\faceMask1_ttt_6446_0_1.jpg,0.7857208251953125,0.7357705985286094,0.5819913677630599,0.7640484564282923,0.7095111949776827
21,mask\faceMask1_ttt_6501_0_1.jpg,0.918975830078125,0.9097337911807705,0.8344143694648871,0.8612720484099395,0.9639743497370128
22,mask\faceMask1_ttt_6513_1_2.jpg,0.7156219482421875,0.6483120412129904,0.47963143934105823,0.6634994206257242,0.6338043758993469
23,mask\faceMask1_ttt_6514_0_1.jpg,0.783294677734375,0.7019016833886067,0.5407153482957118,0.6560464568782861,0.7546488535836794
24,mask\faceMask1_ttt_6567_0_1.jpg,0.5018768310546875,0.45124308695725257,0.29135823908654784,0.6324568843652814,0.3507460736404735
