,imagename,accuracy,F1,jaccard,preceision,recall
0,mask\faceMask1_ttt_100_0_1.jpg,0.9639434814453125,0.9613743727217745,0.9256216556499842,0.9307779958219915,0.9940506371902782
1,mask\faceMask1_ttt_117_1_2.jpg,0.9677886962890625,0.9570646978664552,0.9176644954951441,0.9390915622255928,0.9757392278024303
2,mask\faceMask1_ttt_136_1_2.jpg,0.9552001953125,0.916756450240998,0.8463068627964194,0.8647304236200257,0.9754434656691203
3,mask\faceMask1_ttt_160_0_1.jpg,0.943328857421875,0.9344071209070679,0.8768894192521878,0.9157118626466821,0.9538816572314571
4,mask\faceMask1_ttt_173_0_1.jpg,0.9456024169921875,0.942493507331473,0.8912413435431221,0.9581816392797402,0.9273108176739462
5,mask\faceMask1_ttt_175_0_1.jpg,0.9633026123046875,0.9557652338648863,0.915278120266319,0.9198470579905119,0.9946024576044099
6,mask\faceMask1_ttt_181_0_1.jpg,0.9712371826171875,0.9664918673895654,0.93515651874785,0.9480383609415868,0.9856780275562002
7,mask\faceMask1_ttt_184_0_1.jpg,0.961456298828125,0.9572632220079179,0.9180295950155763,0.9293692509855453,0.9868834158933929
8,mask\faceMask1_ttt_196_1_2.jpg,0.9752349853515625,0.9683224358348784,0.9385901850240267,0.9480603860118478,0.9894694854407659
9,mask\faceMask1_ttt_212_0_1.jpg,0.952239990234375,0.9424822668969824,0.8912212413984848,0.8957350937860211,0.9943774477490402
10,mask\faceMask1_ttt_214_0_1.jpg,0.9716644287109375,0.9675196333933849,0.9370828392342877,0.9664546788734363,0.9685869374890562
11,mask\faceMask1_ttt_226_1_2.jpg,0.9648284912109375,0.9551565144646991,0.9141622909916955,0.9248389405869721,0.9875291656609542
12,mask\faceMask1_ttt_236_1_2.jpg,0.958099365234375,0.9545544816629155,0.9130599968339401,0.9250978379418746,0.985948717948718
13,mask\faceMask1_ttt_6302_0_1.jpg,0.962005615234375,0.9420552918179279,0.8904579648937574,0.897764570212011,0.9909429158915108
14,mask\faceMask1_ttt_6342_0_1.jpg,0.95880126953125,0.9538540420440951,0.9117791210586506,0.9276928191489362,0.9815335912768203
15,mask\faceMask1_ttt_6371_1_2.jpg,0.9590911865234375,0.9388053228641209,0.8846683300352749,0.8983487681286039,0.9830775849706009
16,mask\faceMask1_ttt_6373_1_2.jpg,0.967071533203125,0.9570478882210102,0.9176335877862596,0.9344682835820896,0.9807456963367871
17,mask\faceMask1_ttt_6375_0_1.jpg,0.9720306396484375,0.9627779469996952,0.9282274168918125,0.9372183126433146,0.9897707820132771
18,mask\faceMask1_ttt_6379_0_1.jpg,0.9654541015625,0.9581917565371548,0.9197390811117413,0.9246890259115372,0.9942134508526538
19,mask\faceMask1_ttt_6391_0_1.jpg,0.9659271240234375,0.953108922534176,0.9104184217916316,0.9362983744533377,0.970534148740538
20,mask\faceMask1_ttt_6446_0_1.jpg,0.9544219970703125,0.9482528628103183,0.9015977598418712,0.9072465689849499,0.9931414885510034
21,mask\faceMask1_ttt_6501_0_1.jpg,0.971893310546875,0.9676762713648965,0.9373767593662882,0.9433420008211304,0.9932992290510844
22,mask\faceMask1_ttt_6513_1_2.jpg,0.94586181640625,0.9358918762648164,0.8795082523942132,0.9170355157395277,0.9555399771243036
23,mask\faceMask1_ttt_6514_0_1.jpg,0.9646759033203125,0.9492224342523743,0.9033523984469586,0.9233198207808833,0.9766203285791659
24,mask\faceMask1_ttt_6567_0_1.jpg,0.9510498046875,0.959225176673954,0.921645254262127,0.9338018758197432,0.9860715498993912
25,mask\faceMask1_ttt_6591_2_3.jpg,0.9673614501953125,0.9580645793714588,0.9195047604711549,0.9403117182990187,0.9765006794021261
26,mask\faceMask1_ttt_65_0_1.jpg,0.9293060302734375,0.8846048469451293,0.793086507971953,0.893574196145524,0.8758137699743539
27,mask\faceMask1_ttt_7392_0_1.jpg,0.9766998291015625,0.9758733469213632,0.9528834582986208,0.971468117902419,0.9803187099231795
28,mask\faceMask1_ttt_7448_0_1.jpg,0.9723052978515625,0.9728930507639231,0.9472168905950096,0.9556937883278073,0.9907227156588393
29,mask\faceMask1_ttt_7467_0_1.jpg,0.95562744140625,0.949508629371115,0.9038709464149945,0.9109778444111277,0.9914427644222052
30,mask\faceMask1_ttt_7545_0_1.jpg,0.97247314453125,0.9665157027247754,0.9352011494252873,0.9516429694067766,0.9818606931402496
