,imagename,accuracy,F1,jaccard,preceision,recall
0,mask\faceMask1_ttt_100_0_1.jpg,0.963836669921875,0.9612745098039216,0.9254365266635205,0.9303539235221558,0.9943210627725383
1,mask\faceMask1_ttt_117_1_2.jpg,0.9649200439453125,0.9535827495002929,0.9112834761132979,0.9291391249606548,0.9793472400779663
2,mask\faceMask1_ttt_136_1_2.jpg,0.9578094482421875,0.9212676898544948,0.8540280857354028,0.8723105958479375,0.9760468203209847
3,mask\faceMask1_ttt_160_0_1.jpg,0.95159912109375,0.9450621774221483,0.8958463306517813,0.9092817863689385,0.9837738434356182
4,mask\faceMask1_ttt_173_0_1.jpg,0.9560394287109375,0.9559486857999112,0.9156146568641809,0.9222055049119391,0.9922549517521585
5,mask\faceMask1_ttt_175_0_1.jpg,0.9595794677734375,0.9514844050475266,0.9074585152838428,0.9121427066507479,0.9943727749492784
6,mask\faceMask1_ttt_181_0_1.jpg,0.968994140625,0.9641394889171255,0.930761891781382,0.9392105625085958,0.9904278462654097
7,mask\faceMask1_ttt_184_0_1.jpg,0.961456298828125,0.9571501272264631,0.9178215889127465,0.9315810328886541,0.9841624223819159
8,mask\faceMask1_ttt_196_1_2.jpg,0.9722747802734375,0.9648147789547066,0.9320213999775525,0.9375635090888562,0.9936976465895493
9,mask\faceMask1_ttt_212_0_1.jpg,0.959197998046875,0.9502973977695167,0.905301554697737,0.9126057620220628,0.9912365737329869
10,mask\faceMask1_ttt_214_0_1.jpg,0.9709625244140625,0.966900318299619,0.9359216108828877,0.9605017623885549,0.9733846962003152
11,mask\faceMask1_ttt_226_1_2.jpg,0.9626922607421875,0.9525767597028532,0.9094477982296952,0.9197348215288962,0.9878509936438974
12,mask\faceMask1_ttt_236_1_2.jpg,0.95184326171875,0.9481040549873385,0.901328747850555,0.9133506526422507,0.9856068376068376
13,mask\faceMask1_ttt_6302_0_1.jpg,0.95770263671875,0.9360435605186656,0.8797762067918636,0.8851893873276313,0.9930970331929894
14,mask\faceMask1_ttt_6342_0_1.jpg,0.958160400390625,0.9535694933622325,0.9112592640538528,0.9193822242539019,0.9903974674639465
15,mask\faceMask1_ttt_6371_1_2.jpg,0.9603118896484375,0.9404110059795184,0.8875243243243244,0.9029476462824461,0.9811176442468569
16,mask\faceMask1_ttt_6373_1_2.jpg,0.9631805419921875,0.9522414646214745,0.9088367524273678,0.9248394909845834,0.9813167985640858
17,mask\faceMask1_ttt_6375_0_1.jpg,0.969940185546875,0.9600567721005677,0.9231819068044453,0.9332255902873586,0.9884764727986305
18,mask\faceMask1_ttt_6379_0_1.jpg,0.964599609375,0.9572744014732966,0.9180501589544331,0.9214678248537493,0.9959762406591302
19,mask\faceMask1_ttt_6391_0_1.jpg,0.9644317626953125,0.9521345407503233,0.908641975308642,0.9157844841207142,0.9914895436855835
20,mask\faceMask1_ttt_6446_0_1.jpg,0.9528656005859375,0.9465838938940669,0.8985849830920254,0.9041358350951374,0.9932140653917335
21,mask\faceMask1_ttt_6501_0_1.jpg,0.9711456298828125,0.9667761828627651,0.935689021901782,0.9435508762303234,0.9911737156855681
22,mask\faceMask1_ttt_6513_1_2.jpg,0.9459228515625,0.9368586088939567,0.8812173213567502,0.9058397932816538,0.9700771132346973
23,mask\faceMask1_ttt_6514_0_1.jpg,0.9624786376953125,0.9465539350996545,0.8985309895188578,0.9128830755041295,0.9828037551904676
24,mask\faceMask1_ttt_6567_0_1.jpg,0.89093017578125,0.9048202396804261,0.8261842233245793,0.9224336871826895,0.8878668304283064
25,mask\faceMask1_ttt_6591_2_3.jpg,0.961273193359375,0.9501805904522613,0.9050895628435736,0.9336856724018209,0.9672688034529614
26,mask\faceMask1_ttt_65_0_1.jpg,0.93829345703125,0.9089435287760065,0.83308568598316,0.8362611866092144,0.9954626159005721
27,mask\faceMask1_ttt_7392_0_1.jpg,0.9769134521484375,0.9760862349649907,0.9532894939952455,0.972014984103,0.9801917338581677
28,mask\faceMask1_ttt_7448_0_1.jpg,0.9677276611328125,0.9685394261234325,0.9389980098641516,0.9477453349247474,0.9902664557732084
29,mask\faceMask1_ttt_7467_0_1.jpg,0.9554290771484375,0.9492608869356772,0.9034220532319391,0.9111037012337446,0.9907538344392472
30,mask\faceMask1_ttt_7545_0_1.jpg,0.9736785888671875,0.9680265426034736,0.938034341547525,0.9518480717358023,0.9847644907040767
31,mask\faceMask1_ttt_7574_0_1.jpg,0.953460693359375,0.9471147177139686,0.8995421758176608,0.9259849460907303,0.9692313152104479
32,mask\faceMask1_ttt_7790_0_1.jpg,0.9415130615234375,0.9298126751020857,0.8688317021422216,0.8785425101214575,0.9874377722464219
33,mask\faceMask1_ttt_7985_0_1.jpg,0.9674072265625,0.9558257848368283,0.9153891859774212,0.9308761329305136,0.9821496876195334
34,mask\faceMask1_ttt_82_0_1.jpg,0.963653564453125,0.9610975012248898,0.9251084700999811,0.9303737431227471,0.9939197405755978
35,mask\faceMask1_ttt_83_0_1.jpg,0.9634246826171875,0.9561141727237774,0.9159183387119405,0.9291840148037437,0.9846519345350329
36,mask\faceMask1_ttt_92_2_3.jpg,0.9747314453125,0.9706580672596478,0.9429889489448136,0.9487046273205875,0.9936515997968512
37,mask\faceMask1_ttt_96_2_3.jpg,0.8524169921875,0.8464664423137976,0.7338030494853306,0.9419537184243066,0.7685566861722061
38,mask\faceMsak_caiyilin_0_0_5.jpg,0.9568939208984375,0.9320079905653565,0.8726731870013972,0.8886543051220855,0.9798087141339001
39,mask\faceMsak_chenweiting_1_0_12.jpg,0.9711456298828125,0.9630555826902414,0.9287436882960284,0.941479812063104,0.9856434455730625
40,mask\faceMsak_chenweiting_1_0_17.jpg,0.9362640380859375,0.9055810483962115,0.8274537343027099,0.9546299385216603,0.8613261093911249
41,mask\faceMsak_chenxiang_0_1_4.jpg,0.969085693359375,0.9433159867942477,0.8927134081762339,0.9200458440211756,0.9677937883919857
42,mask\faceMsak_chenxuedong_0_0_3.jpg,0.955718994140625,0.9581856430650413,0.9197278158884709,0.9302781041911476,0.9878193701723114
43,mask\faceMsak_chenyanxi_1_0_13.jpg,0.69677734375,0.5863274907365004,0.4147548225592696,0.8113729331105606,0.4590137218473974
44,mask\faceMsak_dengchao_0_0_7.jpg,0.974395751953125,0.9658401530882293,0.9339370078740158,0.9596278317152104,0.9721334316859274
45,mask\faceMsak_denglun_0_0_12.jpg,0.959442138671875,0.9518391012864649,0.908103996680957,0.9214200519188943,0.9843351821316144
46,mask\faceMsak_dilireba_0_0_2a30011513926397f286f6b6107948f1.jpg,0.8833160400390625,0.8227604589176035,0.6988895889116397,0.7067091379653594,0.9844148641153633
47,mask\faceMsak_duhaitao_1_0_19.jpg,0.9301300048828125,0.7832631230179391,0.6437407609118494,0.8052554744525547,0.7624401032067821
48,mask\faceMsak_ganwei_0_0_0.jpg,0.9685821533203125,0.9469808162739797,0.8993006308993985,0.9145073854876411,0.9818453652285348
49,mask\faceMsak_gaoyuanyuan_0_0_7.jpg,0.9541778564453125,0.9335810496980956,0.8754355400696864,0.8884819398838091,0.9835034251363064
50,mask\faceMsak_guanxiaotong_0_0_8.jpg,0.9570465087890625,0.9492619094825255,0.9034239055852888,0.9118706281598449,0.9898507687102959
51,mask\faceMsak_gulinazha_1_0_19.jpg,0.94171142578125,0.8721124874455976,0.7732264766993173,0.7956627978008552,0.9648148148148148
52,mask\faceMsak_guofucheng_0_0_0.jpg,0.95831298828125,0.9307723494830732,0.8705090529908048,0.9867297050448611,0.8808210637379502
53,mask\faceMsak_guojingfei_0_0_4.jpg,0.9522857666015625,0.9336332958380203,0.8755274261603375,0.8888664376641746,0.9831485785803683
54,mask\faceMsak_guoxiaofeng_0_0_4e2f9179ly3gbdq9xefr3j20zk0zke74.jpg,0.9632110595703125,0.9548780716036905,0.9136523171692572,0.9282127783437636,0.9831207368299356
55,mask\faceMsak_hanxue_0_0_0.jpg,0.9628448486328125,0.953258470102697,0.9106913625527233,0.9259397374701671,0.9822382214486333
56,mask\faceMsak_hanxue_0_0_10.jpg,0.9715423583984375,0.9695664235244204,0.940930541918728,0.9591579763019404,0.9802032466675465
57,mask\faceMsak_hanxue_0_0_5.jpg,0.969207763671875,0.9647670926740695,0.9319324046277869,0.9473341333790503,0.982853687168724
58,mask\faceMsak_houminghao_0_0_0.jpg,0.9631500244140625,0.9571055576277508,0.9177396280400573,0.9257172307163718,0.9906971613472569
59,mask\faceMsak_houminghao_0_0_12.jpg,0.967376708984375,0.9611484644739233,0.9252029107192835,0.9348840497737556,0.9889312691646099
60,mask\faceMsak_houminghao_0_0_14.jpg,0.955596923828125,0.9426872021113168,0.891587810148275,0.9076841386634302,0.9804981973123567
61,mask\faceMsak_houminghao_0_0_47.jpg,0.9614105224609375,0.949144362444449,0.9032109916185082,0.9214430735592691,0.9785628394908156
62,mask\faceMsak_huangbo_0_0_2.jpg,0.9644775390625,0.9524179372930548,0.9091583095953486,0.9201089961298475,0.9870784612777496
63,mask\faceMsak_huangjingyu_1_0_7.jpg,0.962371826171875,0.9481366198367965,0.9013876114687888,0.9171956380208334,0.9812380289047536
64,mask\faceMsak_huangjingyu_1_0_9.jpg,0.97265625,0.9588896535902729,0.9210259574280552,0.932325124910778,0.9870123736658166
65,mask\faceMsak_huanglei_1_1_7.jpg,0.95013427734375,0.9516653848429274,0.9077878103837472,0.9866290480863592,0.9190949605759342
66,mask\faceMsak_huangtingting_0_0_24.jpg,0.97113037109375,0.9590635683067202,0.9213469133236334,0.974669070759488,0.9439499126879339
67,mask\faceMsak_huangzongze_1_0_2.jpg,0.9620361328125,0.9513130601542013,0.907146855756671,0.9248887028651878,0.9792917287780508
68,mask\faceMsak_huojianhua_0_0_3.jpg,0.9582977294921875,0.9405753299558609,0.8878170921927592,0.9086288018820367,0.9748501374678866
69,mask\faceMsak_huyanbin_0_0_1.jpg,0.9613037109375,0.9474534830715677,0.9001535493523367,0.9165363800360794,0.9805292276021786
70,mask\faceMsak_jialing_0_0_0.jpg,0.955047607421875,0.953524326370922,0.9111767720927428,0.9237093865574472,0.985328160151283
71,mask\faceMsak_jialing_0_1_1.jpg,0.9681396484375,0.9635792778649921,0.9297182671917601,0.9458922639635629,0.981940346261865
72,mask\faceMsak_jianailiang_1_0_1.jpg,0.96630859375,0.9551565863763759,0.9141624227345178,0.9206765592576641,0.9923197029159809
73,mask\faceMsak_jiangjinfu_0_0_2.jpg,0.9406585693359375,0.8322188187583589,0.7126496231712723,0.7296867907399002,0.9682762774821805
74,mask\faceMsak_jiangkaitong_0_0_10.jpg,0.960113525390625,0.937443162781793,0.8822522522522522,0.916089803554724,0.9598157404684896
75,mask\faceMsak_jiangkaitong_0_0_4.jpg,0.9412994384765625,0.9078584944073197,0.8312645291460152,0.8412642045454546,0.9859023045310306
76,mask\faceMsak_jiangminhe_0_0_27.jpg,0.9588623046875,0.9304258064516129,0.8699030063214785,0.8848041621674684,0.9810078363082281
77,mask\faceMsak_jiangxin_0_0_006LvDhLly1g790l62wozj30hs0pl0us.jpg,0.970550537109375,0.9679944280455042,0.9379740326520118,0.9648583424245429,0.971150966625628
78,mask\faceMsak_jiangxin_0_0_006LvDhLly1g790l6riuhj30hs0pntab.jpg,0.9475250244140625,0.9293070487388739,0.8679491610029566,0.9313555830243099,0.9272675062558969
79,mask\faceMsak_jiangxin_0_0_12.jpg,0.969696044921875,0.9624844157316106,0.9276818876993664,0.9343847423436641,0.9923265687687454
