,imagename,accuracy,F1,jaccard,preceision,recall
0,mask\faceMask1_ttt_100_0_1.jpg,0.9678802490234375,0.9653834136394284,0.9330832565088851,0.9399859091782489,0.9921914613122401
1,mask\faceMask1_ttt_117_1_2.jpg,0.9664306640625,0.9551660892602405,0.9141798322605812,0.9390151059822895,0.9718823870940986
2,mask\faceMask1_ttt_136_1_2.jpg,0.9638671875,0.9310906762891399,0.8710661004029184,0.8992692523889826,0.9652467720526126
3,mask\faceMask1_ttt_160_0_1.jpg,0.9586181640625,0.952828219578376,0.9099063185170421,0.9203938304378507,0.9876320628853712
4,mask\faceMask1_ttt_173_0_1.jpg,0.934417724609375,0.9309025433265811,0.8707368421052631,0.943123330510131,0.9189944134078212
5,mask\faceMask1_ttt_175_0_1.jpg,0.9635772705078125,0.9558771881180798,0.9154834826328648,0.9242207606519874,0.9897791218466485
6,mask\faceMask1_ttt_181_0_1.jpg,0.969482421875,0.9645452933876971,0.9315185755863722,0.9436351023239681,0.9864031907179115
7,mask\faceMask1_ttt_184_0_1.jpg,0.9635467529296875,0.958966695865753,0.9211681240719354,0.9445440703772627,0.9738366008511826
8,mask\faceMask1_ttt_196_1_2.jpg,0.97186279296875,0.9642926300298207,0.9310473768836705,0.9370389884088515,0.9931790985241324
9,mask\faceMask1_ttt_212_0_1.jpg,0.9581146240234375,0.949077080048233,0.9030891438658429,0.9098022478304169,0.9918957695141339
10,mask\faceMask1_ttt_214_0_1.jpg,0.9654998779296875,0.9605155161273423,0.924030643101942,0.9579559704611955,0.9630887760462266
11,mask\faceMask1_ttt_226_1_2.jpg,0.96356201171875,0.9535769828926906,0.9112729434495058,0.9226544278082913,0.9866441387078606
12,mask\faceMask1_ttt_236_1_2.jpg,0.956573486328125,0.9530161455409911,0.9102491327656891,0.9214659685863874,0.9868034188034188
13,mask\faceMask1_ttt_6302_0_1.jpg,0.9642333984375,0.9451464944304034,0.8959978702635549,0.9053169550793508,0.9886419269558406
14,mask\faceMask1_ttt_6342_0_1.jpg,0.9574737548828125,0.9525512028193472,0.9094012092841818,0.923054079915531,0.9839957791065775
15,mask\faceMask1_ttt_6371_1_2.jpg,0.960601806640625,0.9408774500824327,0.8883556016776928,0.9029578517118622,0.9821215163248721
16,mask\faceMask1_ttt_6373_1_2.jpg,0.964752197265625,0.9540956241802789,0.9122207022343821,0.9301766893986361,0.9792771477523048
17,mask\faceMask1_ttt_6375_0_1.jpg,0.96942138671875,0.9592997278524716,0.9217829124546271,0.9339581603195318,0.986054862009937
18,mask\faceMask1_ttt_6379_0_1.jpg,0.963653564453125,0.955981816165872,0.9156754460492779,0.9231592847710482,0.9912243724851504
19,mask\faceMask1_ttt_6391_0_1.jpg,0.9649200439453125,0.9517452721281197,0.9079332025149173,0.9345424567188788,0.9695932942736176
20,mask\faceMask1_ttt_6446_0_1.jpg,0.951629638671875,0.9451234290066821,0.8959564132860707,0.9036379886788706,0.990601299125449
21,mask\faceMask1_ttt_6501_0_1.jpg,0.970245361328125,0.9656387665198238,0.9335604770017035,0.9450883002207505,0.9871028172058506
22,mask\faceMask1_ttt_6513_1_2.jpg,0.9450531005859375,0.936971627605762,0.8814173280205486,0.8913086913086913,0.9875659521086226
23,mask\faceMask1_ttt_6514_0_1.jpg,0.9629058837890625,0.9467271492121929,0.8988432090545939,0.9200920049410061,0.9749503520491063
24,mask\faceMask1_ttt_6567_0_1.jpg,0.936004638671875,0.9453194263363754,0.8963087497218583,0.9432779122108604,0.9473697964303447
25,mask\faceMask1_ttt_6591_2_3.jpg,0.9653167724609375,0.9556219371717527,0.9150153293950497,0.9341909378936519,0.978059307809128
