,imagename,accuracy,F1,jaccard,preceision,recall
0,mask\faceMask1_ttt_100_0_1.jpg,0.9680633544921875,0.9656203288490284,0.9335260115606936,0.9391935071574642,0.993577392421323
1,mask\faceMask1_ttt_117_1_2.jpg,0.965789794921875,0.9542691633011054,0.9125380354217055,0.9389475374302573,0.9700991166590636
2,mask\faceMask1_ttt_136_1_2.jpg,0.955047607421875,0.9165439093484419,0.8459446739528317,0.8638790985795151,0.9760468203209847
3,mask\faceMask1_ttt_160_0_1.jpg,0.942108154296875,0.9316888728844076,0.872113796474197,0.9304491674758154,0.9329318862005553
4,mask\faceMask1_ttt_173_0_1.jpg,0.9801025390625,0.9796529771564099,0.9601174455590898,0.9634176282838203,0.9964448958862366
5,mask\faceMask1_ttt_175_0_1.jpg,0.9632415771484375,0.955636176129353,0.9150414388996649,0.9207892682234368,0.9932243616736209
6,mask\faceMask1_ttt_181_0_1.jpg,0.96881103515625,0.9638370899826616,0.9301984086329953,0.9411581784258172,0.9876359680928208
7,mask\faceMask1_ttt_184_0_1.jpg,0.9604339599609375,0.9562724497883607,0.9162088799844891,0.9255704632259328,0.9890811414218935
8,mask\faceMask1_ttt_196_1_2.jpg,0.9740447998046875,0.9668943772990016,0.9359104781281791,0.9440918247120976,0.9908256880733946
9,mask\faceMask1_ttt_212_0_1.jpg,0.960845947265625,0.9522017733402875,0.9087644444444445,0.9162573937981717,0.9910814688433053
10,mask\faceMask1_ttt_214_0_1.jpg,0.973052978515625,0.9693689943455789,0.9405587344328509,0.9603079143613182,0.9786026965505166
11,mask\faceMask1_ttt_226_1_2.jpg,0.9664306640625,0.9571116656269495,0.917750859877374,0.928511990316968,0.9875291656609542
12,mask\faceMask1_ttt_236_1_2.jpg,0.9478607177734375,0.9445409248048301,0.8949100415192988,0.8991131848098137,0.9948034188034188
13,mask\faceMask1_ttt_6302_0_1.jpg,0.9672088623046875,0.9495172543400127,0.9038865781117223,0.9127037890078129,0.9894252423381964
14,mask\faceMask1_ttt_6342_0_1.jpg,0.964630126953125,0.960426127633421,0.9238652039676805,0.9331210191082803,0.98937741822019
15,mask\faceMask1_ttt_6371_1_2.jpg,0.9574737548828125,0.9366490123428727,0.8808465156049594,0.8929097685706856,0.9848941153974855
16,mask\faceMask1_ttt_6373_1_2.jpg,0.9642333984375,0.9535988597672026,0.911312902005297,0.92631336051073,0.9825405890511545
17,mask\faceMask1_ttt_6375_0_1.jpg,0.9725494384765625,0.9632729722556804,0.9291481233507936,0.9424736337488016,0.9850110642561897
18,mask\faceMask1_ttt_6379_0_1.jpg,0.9675750732421875,0.9605802585935036,0.9241504854368932,0.9309290953545232,0.9921824104234528
19,mask\faceMask1_ttt_6391_0_1.jpg,0.9664306640625,0.9538977367979883,0.9118589743589743,0.9352015449726754,0.9733567121412993
20,mask\faceMask1_ttt_6446_0_1.jpg,0.9564361572265625,0.9502691215663049,0.9052502323111642,0.9137411228728394,0.9898392422977828
21,mask\faceMask1_ttt_6501_0_1.jpg,0.9713897705078125,0.9669946663380803,0.9360984254652035,0.9454751987883377,0.9895165357734708
22,mask\faceMask1_ttt_6513_1_2.jpg,0.9615631103515625,0.9550892331829771,0.914039039039039,0.9240667908645553,0.9882669815149614
23,mask\faceMask1_ttt_6514_0_1.jpg,0.967498779296875,0.953096097947679,0.9103950191409701,0.9305555555555556,0.9767557320816032
