,imagename,accuracy,F1,jaccard,preceision,recall
0,mask\faceMask1_ttt_100_0_1.jpg,0.96197509765625,0.9594242542659893,0.9220128935344558,0.9255175446863317,0.9959098130683163
1,mask\faceMask1_ttt_117_1_2.jpg,0.9658966064453125,0.954588861572221,0.9131229106740263,0.9357472912683238,0.9742047858001908
2,mask\faceMask1_ttt_136_1_2.jpg,0.9523468017578125,0.9115522954487524,0.8374791840133222,0.8589805177475314,0.970978641245324
3,mask\faceMask1_ttt_160_0_1.jpg,0.9402618408203125,0.929478519319103,0.8682483594144371,0.9286588438557339,0.9302996430245556
4,mask\faceMask1_ttt_173_0_1.jpg,0.94097900390625,0.9369806771155789,0.8814333445728474,0.962542679252862,0.9127412392077197
5,mask\faceMask1_ttt_175_0_1.jpg,0.9619903564453125,0.9541615295438235,0.9123412042087483,0.9187101346562722,0.9924587528231826
6,mask\faceMask1_ttt_181_0_1.jpg,0.96923828125,0.9642730559296803,0.931010882212032,0.9430809761508597,0.9864394488759971
7,mask\faceMask1_ttt_184_0_1.jpg,0.9590911865234375,0.9548006406473911,0.9135105490676818,0.9239126888316095,0.9878252982627503
8,mask\faceMask1_ttt_196_1_2.jpg,0.9702911376953125,0.962212518195051,0.9271768402154399,0.937025137025137,0.9887913841244516
9,mask\faceMask1_ttt_212_0_1.jpg,0.9580535888671875,0.9490406895912504,0.9030232476099763,0.9091490268504049,0.9925937415177013
10,mask\faceMask1_ttt_214_0_1.jpg,0.9110107421875,0.8904747596153846,0.8025727826675694,0.9601101526748471,0.8302573980038522
11,mask\faceMask1_ttt_226_1_2.jpg,0.962646484375,0.9524789377644912,0.9092694859345465,0.9203556422569028,0.9869257381929358
12,mask\faceMask1_ttt_236_1_2.jpg,0.95751953125,0.953797132235794,0.9116751269035533,0.9267883635425401,0.9824273504273504
13,mask\faceMask1_ttt_6302_0_1.jpg,0.961456298828125,0.9409039865244244,0.8884029158383036,0.9010215969172864,0.9844805639870753
14,mask\faceMask1_ttt_6342_0_1.jpg,0.961669921875,0.9569686172399617,0.9174878465379057,0.9327456087624391,0.9824832922968695
15,mask\faceMask1_ttt_6371_1_2.jpg,0.9597625732421875,0.9399193456517283,0.8866488995873453,0.8979192059899007,0.9860413977723601
16,mask\faceMask1_ttt_6373_1_2.jpg,0.963043212890625,0.9520718724027387,0.9085278344285822,0.9245196003074558,0.9813167985640858
17,mask\faceMask1_ttt_6375_0_1.jpg,0.9702606201171875,0.9603483002054808,0.9237211850808188,0.9365129751607015,0.9854285833576886
18,mask\faceMask1_ttt_6379_0_1.jpg,0.9649505615234375,0.9575674727061129,0.9185894027999291,0.9243883301234039,0.9932170913968194
19,mask\faceMask1_ttt_6391_0_1.jpg,0.9646148681640625,0.9520421879846966,0.9084737735327781,0.9217523626461637,0.9843903690715478
20,mask\faceMask1_ttt_6446_0_1.jpg,0.9551544189453125,0.948716606466698,0.9024365954056566,0.9137200860446356,0.9865007076241972
21,mask\faceMask1_ttt_6501_0_1.jpg,0.9720001220703125,0.9676771591129274,0.9373784254171927,0.946748009512977,0.9895525614237337
22,mask\faceMask1_ttt_6513_1_2.jpg,0.9561920166015625,0.9491579450672051,0.9032355915065723,0.9125859837907785,0.9887835294985795
23,mask\faceMask1_ttt_6514_0_1.jpg,0.961395263671875,0.9448080279232112,0.895389704362208,0.9143303496031076,0.9773876150929771
24,mask\faceMask1_ttt_6567_0_1.jpg,0.9415283203125,0.9519414066419184,0.9082902546429256,0.9151896597458342,0.9917683643870698
25,mask\faceMask1_ttt_6591_2_3.jpg,0.96795654296875,0.9588509621036956,0.9209545676967666,0.9406043364600953,0.9778195188234354
26,mask\faceMask1_ttt_65_0_1.jpg,0.9595489501953125,0.9380650888956382,0.8833546002552031,0.8911972299906779,0.9901361215229828
27,mask\faceMask1_ttt_7392_0_1.jpg,0.9739837646484375,0.9730140390307214,0.9474462904170391,0.9702957795384956,0.9757475715827566
28,mask\faceMask1_ttt_7448_0_1.jpg,0.9695281982421875,0.9702566241193906,0.9422314790708438,0.9505909820516563,0.990753132984548
29,mask\faceMask1_ttt_7467_0_1.jpg,0.9550323486328125,0.9484961289082298,0.9020376957085398,0.9155195681511471,0.9839370535552413
30,mask\faceMask1_ttt_7545_0_1.jpg,0.970184326171875,0.9635773933790637,0.9297147584619259,0.9526740628801003,0.974733190029038
31,mask\faceMask1_ttt_7574_0_1.jpg,0.951568603515625,0.944966536047439,0.8956744675256376,0.9238540819094114,0.9670665057846547
32,mask\faceMask1_ttt_7790_0_1.jpg,0.9440460205078125,0.9326129702115148,0.8737345912815921,0.8839923358299948,0.9868932794026135
33,mask\faceMask1_ttt_7985_0_1.jpg,0.967254638671875,0.9554679394065159,0.9147329942784488,0.9335387859373099,0.978452122912151
34,mask\faceMask1_ttt_82_0_1.jpg,0.9625244140625,0.9599321326024536,0.9229514368176684,0.9283099835920737,0.9937846236995
